Order_ID,City,Order_Date,Time_Ordered,Delivery_Time_Minutes,Delivery_Person_Age,Order_Value,review_text
,New York,2023-10-03,08:22:00,35,43,44.78,Driver was polite and food was hot.
ORD820420,Houston,2023-10-28,19:48:00,46,37,118.42,Restaurant ignored my instructions.
ORD172990,Seattle,2023-10-20,23:27:00,27,42,33.83,Driver was polite and food was hot.
ORD515623,New York,2023-10-23,21:01:00,10,28,56.46,Amazing and speedy delivery!
ORD877447,New York,2023-10-28,09:03:00,38,42,117.4,"Average experience, nothing special."
ORD985029,Seattle,2023-10-16,21:53:00,37,50,44.24,Driver was polite and food was hot.
ORD893041,San Francisco,2023-10-27,23:37:00,29,49,85.0,Driver was polite and food was hot.
ORD636256,New York,2023-10-19,21:46:00,25,35,66.38,Food was cold but driver was nice.
ORD241147,New York,2023-10-12,00:08:00,55,22,102.18,Very late and spilled.
ORD287795,San Francisco,2023-10-24,04:06:00,13,58,80.44,Amazing and speedy delivery!
ORD645205,Boston,2023-10-04,23:35:00,45,48,36.2,Driver was polite and food was hot.
ORD374375,Miami,2023-10-24,03:51:00,10,20,115.02,Driver was polite and food was hot.
ORD224921,Houston,2023-10-02,22:31:00,22,39,104.55,"Super fast, piping hot!"
ORD134455,Seattle,2023-10-21,15:24:00,39,29,66.61,Missing an item but otherwise fine.
ORD507980,Boston,2023-10-07,14:54:00,49,26,74.73,"Terrible cold food, completely unacceptable."
ORD818666,Boston,2023-10-23,19:49:00,13,29,68.2,Driver was polite and food was hot.
ORD719755,Miami,2023-10-19,07:30:00,25,41,95.48,Driver was polite and food was hot.
ORD129514,San Francisco,2023-10-14,10:41:00,23,56,17.82,"Super fast, piping hot!"
ORD202078,San Francisco,2023-10-29,22:51:00,25,41,58.25,Driver was polite and food was hot.
ORD359642,Seattle,2023-10-04,01:40:00,31,23,106.24,Food was cold but driver was nice.
ORD120669,New York,2023-10-06,17:02:00,42,48,84.07,Missing an item but otherwise fine.
ORD541631,San Francisco,2023-10-20,17:28:00,27,43,74.89,Food was cold but driver was nice.
ORD947591,New York,2023-10-16,04:11:00,53,32,50.28,"Terrible cold food, completely unacceptable."
ORD799806,Houston,2023-10-24,09:10:00,18,31,67.18,"Super fast, piping hot!"
ORD661862,San Francisco,2023-10-04,22:17:00,47,35,19.99,Very late and spilled.
ORD336858,Boston,2023-10-27,14:27:00,10,56,24.95,Driver was polite and food was hot.
ORD693943,Houston,2023-10-16,19:56:00,10,46,37.02,Driver was polite and food was hot.
ORD416509,Miami,2023-10-04,23:45:00,17,39,36.01,Driver was polite and food was hot.
ORD640403,Seattle,2023-10-19,19:26:00,29,54,33.96,Driver was polite and food was hot.
ORD641300,Seattle,2023-10-02,08:20:00,42,48,43.13,"Average experience, nothing special."
ORD744268,Miami,2023-10-30,12:48:00,15,59,21.29,"Super fast, piping hot!"
ORD254920,Boston,2023-10-10,15:10:00,31,46,58.08,Missing an item but otherwise fine.
ORD987060,San Francisco,2023-10-04,10:23:00,54,37,82.83,"Terrible cold food, completely unacceptable."
ORD347600,New York,2023-10-13,04:07:00,23,34,98.69,Amazing and speedy delivery!
ORD687019,Houston,2023-10-15,15:12:00,34,60,110.09,Driver was polite and food was hot.
ORD243057,Seattle,2023-10-10,16:38:00,56,54,33.48,"Terrible cold food, completely unacceptable."
ORD609442,New York,2023-10-03,10:08:00,34,24,47.96,Food was cold but driver was nice.
ORD526777,Houston,2023-10-15,01:29:00,47,27,39.78,Very late and spilled.
ORD226502,Seattle,2023-10-27,11:40:00,16,56,114.72,Driver was polite and food was hot.
ORD194632,San Francisco,2023-10-25,09:44:00,30,56,92.41,Missing an item but otherwise fine.
ORD328598,New York,2023-10-12,05:43:00,37,30,37.48,"Average experience, nothing special."
ORD366659,Seattle,2023-10-13,23:53:00,33,26,48.23,Missing an item but otherwise fine.
ORD358313,Boston,2023-10-20,18:53:00,26,28,53.11,Missing an item but otherwise fine.
ORD122097,Boston,2023-10-18,05:41:00,10,22,87.52,Amazing and speedy delivery!
ORD503376,Seattle,2023-10-12,09:48:00,10,42,109.83,"Super fast, piping hot!"
ORD347864,San Francisco,2023-10-07,01:19:00,39,38,24.48,Driver was polite and food was hot.
ORD268010,Seattle,2023-10-12,05:12:00,18,39,107.34,"Super fast, piping hot!"
ORD135527,Houston,2023-10-30,19:54:00,29,45,112.28,Driver was polite and food was hot.
ORD960085,Boston,2023-10-16,15:26:00,36,29,88.34,Food was cold but driver was nice.
,Seattle,2023-10-24,13:04:00,10,39,62.59,Driver was polite and food was hot.
ORD772528,Seattle,2023-10-02,17:53:00,41,47,98.06,"Average experience, nothing special."
,New York,2023-10-07,16:39:00,33,29,41.21,Food was cold but driver was nice.
ORD988102,Boston,2023-10-31,01:05:00,42,39,62.41,Driver was polite and food was hot.
ORD820861,Chicago,2023-10-07,13:50:00,18,24,58.52,"Super fast, piping hot!"
ORD495648,Chicago,2023-10-09,18:41:00,22,20,114.55,Driver was polite and food was hot.
ORD757066,Chicago,2023-10-26,22:04:00,30,35,88.63,Driver was polite and food was hot.
,Miami,2023-10-09,04:20:00,36,35,30.67,Driver was polite and food was hot.
ORD694797,Boston,2023-10-18,05:53:00,47,48,101.86,"Terrible cold food, completely unacceptable."
,Chicago,2023-10-23,23:45:00,46,31,114.34,Restaurant ignored my instructions.
ORD618172,Miami,2023-10-13,14:46:00,18,32,119.5,Amazing and speedy delivery!
ORD298561,Chicago,2023-10-14,09:05:00,40,45,98.21,Driver was polite and food was hot.
ORD374516,San Francisco,2023-10-02,19:26:00,31,56,86.85,"Average experience, nothing special."
,Chicago,2023-10-22,08:27:00,46,39,117.31,"Terrible cold food, completely unacceptable."
ORD847986,San Francisco,2023-10-19,14:15:00,18,23,25.0,Driver was polite and food was hot.
,Houston,2023-10-04,04:11:00,40,41,119.66,"Average experience, nothing special."
ORD949192,San Francisco,2023-10-28,17:26:00,41,44,85.48,Driver was polite and food was hot.
ORD686741,Miami,2023-10-07,12:27:00,33,30,42.33,Food was cold but driver was nice.
ORD455652,Seattle,2023-10-24,10:14:00,35,52,60.46,Missing an item but otherwise fine.
,Chicago,2023-10-13,08:26:00,24,50,106.53,Amazing and speedy delivery!
ORD550977,Boston,2023-10-14,06:56:00,23,35,69.28,Driver was polite and food was hot.
ORD430870,Houston,2023-10-21,07:59:00,60,28,73.35,Restaurant ignored my instructions.
ORD561362,Chicago,2023-10-31,10:05:00,38,21,64.38,"Average experience, nothing special."
ORD557629,Houston,2023-10-08,22:39:00,32,21,61.36,Food was cold but driver was nice.
ORD616935,New York,2023-10-27,00:37:00,48,41,24.83,Very late and spilled.
ORD276470,Miami,2023-10-14,10:20:00,45,56,37.3,Missing an item but otherwise fine.
ORD698514,Boston,2023-10-01,16:31:00,44,50,86.08,"Average experience, nothing special."
,Seattle,2023-10-16,10:59:00,60,26,56.39,Restaurant ignored my instructions.
ORD211222,Houston,2023-10-28,08:49:00,34,49,62.68,Food was cold but driver was nice.
ORD106087,New York,2023-10-13,18:11:00,22,60,80.35,"Super fast, piping hot!"
ORD867080,Chicago,2023-10-22,02:55:00,62,32,105.64,Restaurant ignored my instructions.
ORD936917,Seattle,2023-10-30,19:02:00,29,23,72.45,Food was cold but driver was nice.
ORD518233,New York,2023-10-28,21:52:00,29,20,104.5,Driver was polite and food was hot.
ORD521943,Seattle,2023-10-08,21:59:00,41,60,31.18,Missing an item but otherwise fine.
ORD553360,San Francisco,2023-10-15,02:06:00,27,25,102.37,"Average experience, nothing special."
ORD567080,Houston,2023-10-24,19:58:00,10,36,74.12,"Super fast, piping hot!"
,Houston,2023-10-20,18:07:00,17,59,59.73,Amazing and speedy delivery!
ORD586041,Seattle,2023-10-03,08:11:00,36,28,112.72,"Average experience, nothing special."
ORD650164,Boston,2023-10-25,11:56:00,44,49,46.54,Food was cold but driver was nice.
ORD415001,Miami,2023-10-07,07:35:00,38,46,46.03,"Average experience, nothing special."
ORD147285,New York,2023-10-03,16:08:00,12,48,84.39,"Super fast, piping hot!"
ORD472724,Miami,2023-10-27,08:56:00,28,24,95.71,Missing an item but otherwise fine.
,Boston,2023-10-02,05:47:00,25,44,19.75,"Average experience, nothing special."
ORD412106,Miami,2023-10-20,10:40:00,21,48,94.52,"Super fast, piping hot!"
ORD377950,Chicago,2023-10-21,23:28:00,11,30,23.21,Amazing and speedy delivery!
ORD806120,Houston,2023-10-28,23:48:00,58,53,16.88,Very late and spilled.
,Boston,2023-10-19,11:23:00,38,57,91.22,Driver was polite and food was hot.
ORD746703,Seattle,2023-10-15,06:45:00,45,44,99.49,Missing an item but otherwise fine.
,Seattle,2023-10-05,11:44:00,37,31,105.2,Food was cold but driver was nice.
ORD252205,Houston,2023-10-11,00:33:00,30,59,105.11,"Average experience, nothing special."
ORD415535,New York,2023-10-26,00:17:00,31,26,32.44,Driver was polite and food was hot.
ORD566895,Houston,2023-10-08,10:30:00,21,20,105.28,"Super fast, piping hot!"
ORD409153,San Francisco,2023-10-28,03:14:00,10,19,25.78,Amazing and speedy delivery!
ORD989838,Seattle,2023-10-21,03:38:00,17,56,77.56,"Super fast, piping hot!"
ORD138815,Seattle,2023-10-26,17:27:00,12,58,113.2,Driver was polite and food was hot.
ORD163653,Houston,2023-10-23,16:56:00,31,55,48.16,Food was cold but driver was nice.
ORD779792,Miami,2023-10-04,09:23:00,15,60,51.41,"Super fast, piping hot!"
,Seattle,2023-10-21,08:29:00,38,31,64.27,Missing an item but otherwise fine.
ORD330374,Boston,2023-10-21,10:33:00,10,48,28.77,Driver was polite and food was hot.
ORD509333,Boston,2023-10-14,20:28:00,18,60,92.13,"Super fast, piping hot!"
ORD985555,Seattle,2023-10-22,23:55:00,35,49,28.56,Food was cold but driver was nice.
ORD616094,Boston,2023-10-10,13:54:00,38,45,114.02,Food was cold but driver was nice.
ORD319606,San Francisco,2023-10-23,23:17:00,10,41,86.08,"Super fast, piping hot!"
ORD627935,Boston,2023-10-09,10:51:00,10,23,50.46,Amazing and speedy delivery!
ORD226550,Boston,2023-10-06,16:30:00,13,41,95.78,"Super fast, piping hot!"
ORD258522,Boston,2023-10-26,20:26:00,23,51,78.45,Driver was polite and food was hot.
ORD559094,New York,2023-10-06,05:46:00,41,58,79.01,Food was cold but driver was nice.
ORD144008,New York,2023-10-06,03:17:00,10,29,81.14,Driver was polite and food was hot.
ORD264660,Seattle,2023-10-10,20:21:00,26,25,31.2,Driver was polite and food was hot.
ORD244464,Boston,2023-10-18,01:18:00,10,31,61.11,Amazing and speedy delivery!
ORD106907,San Francisco,2023-10-20,10:07:00,30,51,32.98,Missing an item but otherwise fine.
ORD891512,San Francisco,2023-10-13,14:34:00,57,59,84.82,"Terrible cold food, completely unacceptable."
ORD655378,Houston,2023-10-08,09:36:00,20,45,109.3,"Super fast, piping hot!"
ORD479347,Houston,2023-10-24,23:47:00,35,28,95.87,Food was cold but driver was nice.
ORD188896,Houston,2023-10-25,01:05:00,21,22,56.29,Amazing and speedy delivery!
ORD772625,Miami,2023-10-03,04:31:00,42,22,117.66,"Average experience, nothing special."
ORD539673,Boston,2023-10-25,03:45:00,11,38,90.76,Driver was polite and food was hot.
ORD108286,Miami,2023-10-15,18:39:00,43,58,111.65,Missing an item but otherwise fine.
ORD315098,Seattle,2023-10-19,21:13:00,45,41,108.21,Driver was polite and food was hot.
ORD306879,New York,2023-10-31,00:37:00,16,21,71.43,"Super fast, piping hot!"
ORD876000,Chicago,2023-10-19,05:59:00,43,24,68.73,Missing an item but otherwise fine.
ORD893820,Chicago,2023-10-15,17:04:00,17,20,17.93,Driver was polite and food was hot.
ORD353063,Miami,2023-10-26,01:46:00,36,26,91.86,Driver was polite and food was hot.
ORD632151,New York,2023-10-18,11:24:00,18,22,94.44,"Super fast, piping hot!"
ORD700241,Boston,2023-10-07,04:16:00,28,56,74.39,"Average experience, nothing special."
ORD985517,Chicago,2023-10-30,01:40:00,13,41,46.42,Driver was polite and food was hot.
ORD849051,San Francisco,2023-10-27,13:37:00,12,52,76.15,Amazing and speedy delivery!
ORD253672,Houston,2023-10-17,22:37:00,47,45,23.6,Restaurant ignored my instructions.
ORD236381,Seattle,2023-10-04,07:56:00,13,52,57.29,"Super fast, piping hot!"
ORD513959,Miami,2023-10-26,22:33:00,32,50,81.83,Missing an item but otherwise fine.
ORD613321,Chicago,2023-10-21,12:42:00,28,51,28.35,"Average experience, nothing special."
,Miami,2023-10-22,07:57:00,14,52,27.4,Driver was polite and food was hot.
ORD134191,New York,2023-10-11,04:16:00,29,57,104.49,Missing an item but otherwise fine.
,San Francisco,2023-10-06,12:31:00,10,21,69.89,Driver was polite and food was hot.
ORD492649,Chicago,2023-10-06,20:37:00,24,56,59.28,Amazing and speedy delivery!
ORD326053,Boston,2023-10-15,09:20:00,46,50,15.22,Very late and spilled.
ORD146852,Houston,2023-10-26,10:04:00,12,40,97.04,Driver was polite and food was hot.
ORD974180,Boston,2023-10-23,03:05:00,39,27,68.0,"Average experience, nothing special."
ORD799631,New York,2023-10-22,11:28:00,10,58,84.77,"Super fast, piping hot!"
ORD514603,Miami,2023-10-20,03:26:00,39,21,115.6,Missing an item but otherwise fine.
ORD777292,Miami,2023-10-21,15:59:00,37,59,98.6,Food was cold but driver was nice.
ORD229794,Chicago,2023-10-15,13:21:00,34,58,71.89,Food was cold but driver was nice.
ORD647098,New York,2023-10-03,21:46:00,36,53,33.87,Food was cold but driver was nice.
ORD315802,Boston,2023-10-02,08:44:00,45,56,61.64,"Average experience, nothing special."
ORD521315,San Francisco,2023-10-25,18:47:00,15,46,33.95,Amazing and speedy delivery!
ORD432799,San Francisco,2023-10-02,14:17:00,20,24,27.04,"Super fast, piping hot!"
ORD399212,Chicago,2023-10-06,00:30:00,37,38,114.98,Food was cold but driver was nice.
,Chicago,2023-10-09,04:49:00,39,20,89.9,Missing an item but otherwise fine.
ORD435587,Houston,2023-10-15,01:32:00,49,26,20.45,"Terrible cold food, completely unacceptable."
ORD714496,Houston,2023-10-12,09:44:00,54,51,94.0,Very late and spilled.
ORD382368,New York,2023-10-19,00:35:00,45,49,18.04,Driver was polite and food was hot.
ORD119527,Miami,2023-10-30,08:00:00,36,56,85.89,Missing an item but otherwise fine.
ORD783200,Houston,2023-10-12,17:03:00,32,24,103.86,Driver was polite and food was hot.
ORD249282,Miami,2023-10-24,06:37:00,17,29,97.11,"Super fast, piping hot!"
ORD682119,Boston,2023-10-25,23:08:00,29,58,45.37,Driver was polite and food was hot.
,San Francisco,2023-10-09,02:50:00,30,57,41.34,Driver was polite and food was hot.
ORD983360,San Francisco,2023-10-18,19:14:00,16,21,31.95,Driver was polite and food was hot.
ORD415242,Houston,2023-10-25,19:23:00,15,26,102.2,Amazing and speedy delivery!
ORD552945,Seattle,2023-10-26,19:50:00,34,40,81.69,Missing an item but otherwise fine.
ORD794447,San Francisco,2023-10-22,02:30:00,47,32,63.28,"Terrible cold food, completely unacceptable."
ORD825452,Houston,2023-10-28,18:50:00,52,19,109.65,Restaurant ignored my instructions.
ORD830322,Houston,2023-10-09,09:33:00,55,44,71.5,Restaurant ignored my instructions.
ORD664814,Houston,2023-10-31,01:00:00,57,26,52.06,Restaurant ignored my instructions.
ORD475354,Chicago,2023-10-18,15:07:00,35,19,28.1,Driver was polite and food was hot.
ORD566173,Seattle,2023-10-18,08:40:00,54,41,35.11,"Terrible cold food, completely unacceptable."
ORD947684,Chicago,2023-10-29,10:03:00,31,50,116.57,"Average experience, nothing special."
ORD838247,Boston,2023-10-03,04:12:00,27,59,56.59,"Average experience, nothing special."
ORD618008,Miami,2023-10-14,02:57:00,20,31,84.28,Amazing and speedy delivery!
ORD732262,Seattle,2023-10-27,05:55:00,24,23,28.38,Amazing and speedy delivery!
ORD648489,Chicago,2023-10-27,10:30:00,27,20,119.15,Missing an item but otherwise fine.
ORD813745,Seattle,2023-10-25,18:07:00,14,60,20.45,"Super fast, piping hot!"
ORD526640,New York,2023-10-16,04:49:00,23,52,63.99,"Super fast, piping hot!"
ORD145576,Houston,2023-10-17,22:50:00,37,53,62.13,Missing an item but otherwise fine.
ORD450964,Miami,2023-10-01,17:39:00,22,20,118.98,Amazing and speedy delivery!
ORD544407,Chicago,2023-10-11,18:27:00,62,40,47.63,Very late and spilled.
ORD129226,Houston,2023-10-29,23:46:00,21,20,77.22,"Super fast, piping hot!"
ORD981336,San Francisco,2023-10-30,00:06:00,29,22,101.27,"Average experience, nothing special."
ORD176452,Boston,2023-10-25,03:38:00,37,25,80.66,Driver was polite and food was hot.
,San Francisco,2023-10-27,20:22:00,63,23,97.18,"Terrible cold food, completely unacceptable."
ORD563385,San Francisco,2023-10-04,07:44:00,24,58,80.75,Amazing and speedy delivery!
,Houston,2023-10-04,11:52:00,34,25,79.82,Driver was polite and food was hot.
ORD728700,Houston,2023-10-20,05:03:00,31,43,63.74,Food was cold but driver was nice.
ORD749310,Boston,2023-10-20,23:37:00,47,20,62.68,Restaurant ignored my instructions.
ORD213253,New York,2023-10-16,10:29:00,42,57,89.9,Food was cold but driver was nice.
ORD303019,San Francisco,2023-10-28,11:36:00,36,45,65.55,Missing an item but otherwise fine.
ORD354963,Boston,2023-10-29,18:09:00,25,21,21.35,"Average experience, nothing special."
ORD638051,Miami,2023-10-15,16:26:00,54,53,96.43,"Terrible cold food, completely unacceptable."
ORD732636,San Francisco,2023-10-08,05:01:00,23,42,116.88,"Super fast, piping hot!"
ORD811249,Houston,2023-10-25,01:27:00,36,41,35.52,Food was cold but driver was nice.
ORD311037,San Francisco,2023-10-10,14:52:00,38,31,85.13,Food was cold but driver was nice.
ORD447231,Miami,2023-10-22,18:32:00,41,38,58.96,Missing an item but otherwise fine.
,Houston,2023-10-08,21:16:00,14,33,111.6,Amazing and speedy delivery!
ORD341459,Seattle,2023-10-30,13:43:00,19,40,99.76,"Super fast, piping hot!"
ORD293194,San Francisco,2023-10-18,14:36:00,32,19,22.74,Food was cold but driver was nice.
ORD249319,New York,2023-10-02,20:48:00,27,20,35.91,Missing an item but otherwise fine.
ORD374725,San Francisco,2023-10-14,10:19:00,39,54,40.83,"Average experience, nothing special."
,Boston,2023-10-10,10:05:00,48,27,54.79,Very late and spilled.
ORD320449,Houston,2023-10-06,13:13:00,10,34,53.81,"Super fast, piping hot!"
ORD652522,Seattle,2023-10-18,10:43:00,81,23,27.44,"Terrible cold food, completely unacceptable."
ORD300992,Houston,2023-10-07,10:52:00,22,42,48.38,Driver was polite and food was hot.
ORD356428,Chicago,2023-10-21,01:11:00,52,53,45.89,Restaurant ignored my instructions.
ORD155846,Boston,2023-10-08,06:17:00,17,36,106.65,Driver was polite and food was hot.
ORD612743,Boston,2023-10-24,15:10:00,31,58,21.81,Driver was polite and food was hot.
ORD776406,Houston,2023-10-24,15:33:00,35,52,63.75,Missing an item but otherwise fine.
ORD651001,Houston,2023-10-16,03:32:00,21,36,76.02,"Super fast, piping hot!"
ORD712350,New York,2023-10-30,12:59:00,10,32,38.05,Driver was polite and food was hot.
ORD345770,Miami,2023-10-10,17:44:00,19,29,113.23,"Super fast, piping hot!"
ORD188876,Boston,2023-10-18,12:38:00,37,24,45.98,"Average experience, nothing special."
ORD712328,Houston,2023-10-25,02:42:00,47,47,64.09,"Terrible cold food, completely unacceptable."
ORD621711,San Francisco,2023-10-20,02:42:00,34,43,17.6,Missing an item but otherwise fine.
ORD776703,Boston,2023-10-21,14:27:00,58,51,68.84,"Terrible cold food, completely unacceptable."
,Chicago,2023-10-30,19:03:00,44,25,27.45,Missing an item but otherwise fine.
,San Francisco,2023-10-17,21:29:00,33,38,93.25,Missing an item but otherwise fine.
ORD733375,Boston,2023-10-13,23:48:00,39,53,110.8,"Average experience, nothing special."
ORD395536,Houston,2023-10-01,21:20:00,41,56,94.57,Driver was polite and food was hot.
ORD637549,Boston,2023-10-02,01:00:00,10,44,38.9,Amazing and speedy delivery!
ORD640882,Seattle,2023-10-11,01:15:00,13,48,50.77,"Super fast, piping hot!"
ORD296971,Boston,2023-10-05,09:48:00,20,45,37.01,"Super fast, piping hot!"
ORD131566,San Francisco,2023-10-21,23:30:00,16,19,67.48,Amazing and speedy delivery!
ORD456329,Houston,2023-10-31,11:39:00,43,46,87.01,"Average experience, nothing special."
ORD824061,Miami,2023-10-19,20:36:00,17,21,111.83,Amazing and speedy delivery!
ORD446292,Houston,2023-10-08,11:53:00,26,32,114.61,Driver was polite and food was hot.
ORD297487,Seattle,2023-10-04,09:36:00,16,38,24.79,"Super fast, piping hot!"
ORD286264,Boston,2023-10-06,05:57:00,32,57,66.3,Food was cold but driver was nice.
ORD504639,Houston,2023-10-09,23:56:00,27,22,53.71,Food was cold but driver was nice.
ORD530819,Chicago,2023-10-02,00:04:00,40,26,28.56,Driver was polite and food was hot.
ORD172103,Chicago,2023-10-20,13:02:00,10,32,47.52,Amazing and speedy delivery!
ORD703027,Miami,2023-10-23,02:36:00,50,31,67.76,"Terrible cold food, completely unacceptable."
ORD107804,Miami,2023-10-22,09:19:00,46,34,70.21,"Terrible cold food, completely unacceptable."
ORD582559,Miami,2023-10-27,09:45:00,29,21,92.42,Driver was polite and food was hot.
ORD578472,Houston,2023-10-14,14:29:00,13,58,101.46,"Super fast, piping hot!"
ORD288301,Seattle,2023-10-09,11:18:00,53,46,63.07,Restaurant ignored my instructions.
ORD696236,Chicago,2023-10-31,11:54:00,49,29,43.75,Very late and spilled.
ORD799040,Seattle,2023-10-30,02:03:00,43,32,110.42,Food was cold but driver was nice.
ORD679677,Miami,2023-10-20,05:14:00,40,39,58.06,Food was cold but driver was nice.
ORD630647,Houston,2023-10-09,00:03:00,39,20,22.69,Food was cold but driver was nice.
ORD882193,New York,2023-10-22,12:32:00,22,35,27.04,Amazing and speedy delivery!
ORD885043,Houston,2023-10-07,17:05:00,35,48,22.16,Driver was polite and food was hot.
ORD848244,Boston,2023-10-26,11:02:00,37,29,32.91,Missing an item but otherwise fine.
ORD285846,New York,2023-10-02,07:44:00,27,53,92.85,Missing an item but otherwise fine.
,Houston,2023-10-09,04:00:00,31,41,33.68,"Average experience, nothing special."
ORD658155,Houston,2023-10-03,01:38:00,10,22,102.83,Amazing and speedy delivery!
ORD851210,Houston,2023-10-25,07:08:00,26,22,77.81,Missing an item but otherwise fine.
ORD904377,Chicago,2023-10-03,17:10:00,24,42,110.42,Amazing and speedy delivery!
,Boston,2023-10-10,14:27:00,10,31,86.4,"Super fast, piping hot!"
ORD201295,Chicago,2023-10-04,09:01:00,51,29,19.62,Restaurant ignored my instructions.
,Miami,2023-10-24,19:48:00,21,32,113.1,Amazing and speedy delivery!
ORD226672,Chicago,2023-10-19,11:31:00,47,25,52.44,Very late and spilled.
,Houston,2023-10-09,09:39:00,28,33,21.93,"Average experience, nothing special."
ORD486903,New York,2023-10-14,04:09:00,28,32,58.17,Food was cold but driver was nice.
ORD206759,Chicago,2023-10-28,18:08:00,23,35,115.7,Driver was polite and food was hot.
ORD761519,Houston,2023-10-28,19:13:00,10,27,49.86,Driver was polite and food was hot.
ORD821027,New York,2023-10-30,09:59:00,17,40,16.85,"Super fast, piping hot!"
ORD635849,Seattle,2023-10-28,03:01:00,56,33,67.86,Restaurant ignored my instructions.
ORD746288,Seattle,2023-10-02,02:32:00,30,46,94.51,"Average experience, nothing special."
,San Francisco,2023-10-29,16:57:00,22,50,46.14,Amazing and speedy delivery!
ORD773226,Houston,2023-10-08,09:40:00,63,40,29.1,Restaurant ignored my instructions.
ORD897435,Miami,2023-10-15,22:51:00,38,45,83.04,Food was cold but driver was nice.
ORD340134,Chicago,2023-10-14,15:05:00,37,53,20.68,"Average experience, nothing special."
ORD830100,Chicago,2023-10-12,19:16:00,18,57,106.63,Driver was polite and food was hot.
ORD563849,New York,2023-10-25,05:36:00,26,31,20.47,Driver was polite and food was hot.
ORD231660,Chicago,2023-10-07,22:36:00,26,56,72.63,Food was cold but driver was nice.
ORD181961,Seattle,2023-10-10,19:14:00,14,31,40.72,Amazing and speedy delivery!
ORD417824,Miami,2023-10-09,12:43:00,37,47,116.61,Missing an item but otherwise fine.
ORD919240,Houston,2023-10-10,16:00:00,10,43,32.62,"Super fast, piping hot!"
ORD738996,Boston,2023-10-21,14:07:00,34,28,101.06,Driver was polite and food was hot.
,Miami,2023-10-23,10:29:00,10,53,31.04,"Super fast, piping hot!"
ORD586173,Houston,2023-10-09,11:55:00,49,37,54.39,"Terrible cold food, completely unacceptable."
ORD449421,Chicago,2023-10-29,01:57:00,41,19,16.35,"Average experience, nothing special."
ORD492437,Houston,2023-10-24,06:54:00,42,45,113.73,Driver was polite and food was hot.
ORD422763,New York,2023-10-18,11:35:00,17,26,55.41,"Super fast, piping hot!"
ORD900011,San Francisco,2023-10-27,05:48:00,14,41,68.51,"Super fast, piping hot!"
ORD486065,Seattle,2023-10-23,17:43:00,22,34,40.45,"Super fast, piping hot!"
ORD478970,Seattle,2023-10-03,01:42:00,10,20,88.23,Driver was polite and food was hot.
,San Francisco,2023-10-30,20:53:00,10,34,78.23,Amazing and speedy delivery!
,Seattle,2023-10-08,20:20:00,10,43,56.76,Amazing and speedy delivery!
ORD184251,Chicago,2023-10-28,04:15:00,20,46,41.55,"Super fast, piping hot!"
ORD659102,Miami,2023-10-15,06:07:00,28,38,92.06,Driver was polite and food was hot.
,San Francisco,2023-10-05,13:05:00,10,32,112.65,Amazing and speedy delivery!
ORD106732,Boston,2023-10-19,14:42:00,18,50,15.17,Amazing and speedy delivery!
ORD538136,Houston,2023-10-04,16:18:00,10,29,33.52,Driver was polite and food was hot.
ORD307639,Chicago,2023-10-09,23:36:00,26,51,114.59,Driver was polite and food was hot.
ORD322899,Boston,2023-10-22,00:15:00,32,31,42.23,"Average experience, nothing special."
ORD754753,Boston,2023-10-20,02:31:00,34,59,32.44,Food was cold but driver was nice.
,Miami,2023-10-14,20:11:00,33,34,65.18,Food was cold but driver was nice.
,Boston,2023-10-06,02:07:00,33,19,84.86,Missing an item but otherwise fine.
,Houston,2023-10-03,09:44:00,28,49,94.48,Missing an item but otherwise fine.
ORD488796,San Francisco,2023-10-29,00:09:00,29,34,113.8,Missing an item but otherwise fine.
ORD160022,New York,2023-10-19,15:15:00,60,48,106.41,Very late and spilled.
ORD245608,Miami,2023-10-19,18:53:00,25,26,106.25,Food was cold but driver was nice.
ORD887941,Miami,2023-10-14,05:16:00,35,45,84.32,Driver was polite and food was hot.
ORD952092,New York,2023-10-01,15:26:00,16,59,52.82,"Super fast, piping hot!"
ORD871555,Houston,2023-10-03,13:59:00,22,44,92.62,Driver was polite and food was hot.
ORD599250,Seattle,2023-10-05,04:53:00,44,43,45.86,Food was cold but driver was nice.
ORD645316,Miami,2023-10-10,09:05:00,48,21,28.43,Restaurant ignored my instructions.
ORD805756,Boston,2023-10-05,11:08:00,11,48,32.65,Driver was polite and food was hot.
ORD605590,Chicago,2023-10-21,19:28:00,24,24,26.07,Amazing and speedy delivery!
ORD442360,Boston,2023-10-02,19:56:00,20,36,38.14,"Super fast, piping hot!"
ORD803176,New York,2023-10-13,05:24:00,35,40,106.55,Driver was polite and food was hot.
ORD729858,Seattle,2023-10-27,17:07:00,35,40,54.59,Food was cold but driver was nice.
ORD923218,Chicago,2023-10-18,20:52:00,10,35,27.15,Amazing and speedy delivery!
,Seattle,2023-10-05,11:47:00,18,56,113.41,"Super fast, piping hot!"
ORD233606,Seattle,2023-10-06,18:50:00,52,19,47.63,Restaurant ignored my instructions.
ORD988268,Houston,2023-10-28,08:31:00,10,39,95.98,"Super fast, piping hot!"
ORD730841,Miami,2023-10-07,05:58:00,24,48,48.17,Amazing and speedy delivery!
ORD624112,Chicago,2023-10-15,00:13:00,26,57,44.76,Driver was polite and food was hot.
ORD423896,Boston,2023-10-03,01:31:00,10,55,65.22,"Super fast, piping hot!"
